repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
alibaba/nacos,java,9c60d18f4723e3627c89186cd4aef3a8a3fcd6e6,console/src/test/java/com/alibaba/nacos/console/controller/v3/ai/ConsolePipelineControllerTest.java,setUp,junit5_before_each,60,64,5,junit,0,per_test,1,1,0,2,0,0,0.0,1,https://github.com/alibaba/nacos/blob/9c60d18f4723e3627c89186cd4aef3a8a3fcd6e6/console/src/test/java/com/alibaba/nacos/console/controller/v3/ai/ConsolePipelineControllerTest.java#L60-L64,claude,agent,none,"@BeforeEach
    void setUp() {
        EnvUtil.setEnvironment(new StandardEnvironment());
        mockMvc = MockMvcBuilders.standaloneSetup(new ConsolePipelineController(pipelineProxy)).build();
    }",2026-04-08,7.811088295687885,1
alibaba/nacos,java,9c60d18f4723e3627c89186cd4aef3a8a3fcd6e6,console/src/test/java/com/alibaba/nacos/console/controller/v3/ai/ConsolePipelineControllerTest.java,tearDown,junit5_after_each,66,68,3,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/alibaba/nacos/blob/9c60d18f4723e3627c89186cd4aef3a8a3fcd6e6/console/src/test/java/com/alibaba/nacos/console/controller/v3/ai/ConsolePipelineControllerTest.java#L66-L68,claude,agent,none,"@AfterEach
    void tearDown() {
    }",2026-04-08,7.811088295687885,1
alibaba/nacos,java,9c60d18f4723e3627c89186cd4aef3a8a3fcd6e6,maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/ai/PipelineMaintainerServiceImplTest.java,setUp,junit5_before_each,56,70,15,junit,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/alibaba/nacos/blob/9c60d18f4723e3627c89186cd4aef3a8a3fcd6e6/maintainer-client/src/test/java/com/alibaba/nacos/maintainer/client/ai/PipelineMaintainerServiceImplTest.java#L56-L70,claude,agent,none,"@BeforeEach
    void setUp() throws NacosException, NoSuchFieldException, IllegalAccessException {
        Properties properties = new Properties();
        properties.put(PropertyKeyConst.SERVER_ADDR, ""127.0.0.1:8848"");
        AiMaintainerService aiMaintainerService = AiMaintainerFactory.createAiMaintainerService(properties);
        Field pipelineField = NacosAiMaintainerServiceImpl.class.getDeclaredField(""pipelineMaintainerService"");
        pipelineField.setAccessible(true);
        pipelineMaintainerService = (PipelineMaintainerService) pipelineField.get(aiMaintainerService);
        Field contextField = AbstractAiDelegateMaintainerService.class.getDeclaredField(""context"");
        contextField.setAccessible(true);
        Object context = contextField.get(pipelineMaintainerService);
        Field clientHttpProxyField = AiMaintainerHttpContext.class.getDeclaredField(""clientHttpProxy"");
        clientHttpProxyField.setAccessible(true);
        clientHttpProxyField.set(context, clientHttpProxy);
    }",2026-04-08,7.811088295687885,1
alibaba/nacos,java,b21d8a215b762444e7383ac9070fae4fe8a08312,client-basic/src/test/java/com/alibaba/nacos/client/auth/oidc/OidcClientAuthServiceImplTest.java,afterEach,junit5_after_each,134,140,7,junit,0,per_test,2,2,0,0,0,0,0.0,0,https://github.com/alibaba/nacos/blob/b21d8a215b762444e7383ac9070fae4fe8a08312/client-basic/src/test/java/com/alibaba/nacos/client/auth/oidc/OidcClientAuthServiceImplTest.java#L134-L140,claude,agent,test,"@AfterEach
    void afterEach() {
        if (httpServer != null) {
            httpServer.stop(0);
            httpServer = null;
        }
    }",2026-05-12,7.904175222450377,1
alibaba/nacos,java,b21d8a215b762444e7383ac9070fae4fe8a08312,client-basic/src/test/java/com/alibaba/nacos/client/auth/oidc/OidcClientContextTest.java,afterEach,junit5_after_each,172,178,7,junit,0,per_test,2,2,0,0,0,0,0.0,0,https://github.com/alibaba/nacos/blob/b21d8a215b762444e7383ac9070fae4fe8a08312/client-basic/src/test/java/com/alibaba/nacos/client/auth/oidc/OidcClientContextTest.java#L172-L178,claude,agent,test,"@AfterEach
    void afterEach() {
        if (httpServer != null) {
            httpServer.stop(0);
            httpServer = null;
        }
    }",2026-05-12,7.904175222450377,1
alibaba/nacos,java,b21d8a215b762444e7383ac9070fae4fe8a08312,client-basic/src/test/java/com/alibaba/nacos/client/auth/oidc/OidcTokenHolderTest.java,tearDown,junit5_after_each,55,61,7,junit,0,per_test,2,2,0,0,0,0,0.0,0,https://github.com/alibaba/nacos/blob/b21d8a215b762444e7383ac9070fae4fe8a08312/client-basic/src/test/java/com/alibaba/nacos/client/auth/oidc/OidcTokenHolderTest.java#L55-L61,claude,agent,test,"@AfterEach
    void tearDown() {
        if (httpServer != null) {
            httpServer.stop(0);
            httpServer = null;
        }
    }",2026-05-12,7.904175222450377,1
alibaba/nacos,java,b21d8a215b762444e7383ac9070fae4fe8a08312,client-basic/src/test/java/com/alibaba/nacos/client/auth/ram/injector/AiResourceInjectorTest.java,setUp,junit5_before_each,53,68,16,junit,0,per_test,1,1,0,4,0,0,0.0,1,https://github.com/alibaba/nacos/blob/b21d8a215b762444e7383ac9070fae4fe8a08312/client-basic/src/test/java/com/alibaba/nacos/client/auth/ram/injector/AiResourceInjectorTest.java#L53-L68,claude,agent,test,"@BeforeEach
    void setUp() {
        aiResourceInjector = new AiResourceInjector();
        ramContext = new RamContext();
        ramContext.setAccessKey(PropertyKeyConst.ACCESS_KEY);
        ramContext.setSecretKey(PropertyKeyConst.SECRET_KEY);
        resource = new RequestResource();
        resource.setType(SignType.AI);
        resource.setNamespace(""ai-namespace"");
        resource.setGroup(""ai-group"");
        cachedSecurityCredentialsUrl = StsConfig.getInstance().getSecurityCredentialsUrl();
        cachedSecurityCredentials = StsConfig.getInstance().getSecurityCredentials();
        StsConfig.getInstance().setSecurityCredentialsUrl("""");
        StsConfig.getInstance().setSecurityCredentials("""");
        stsCredential = new StsCredential();
    }",2026-05-12,7.904175222450377,1
alibaba/nacos,java,b21d8a215b762444e7383ac9070fae4fe8a08312,client-basic/src/test/java/com/alibaba/nacos/client/auth/ram/injector/AiResourceInjectorTest.java,tearDown,junit5_after_each,70,75,6,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/alibaba/nacos/blob/b21d8a215b762444e7383ac9070fae4fe8a08312/client-basic/src/test/java/com/alibaba/nacos/client/auth/ram/injector/AiResourceInjectorTest.java#L70-L75,claude,agent,test,"@AfterEach
    void tearDown() throws NoSuchFieldException, IllegalAccessException {
        StsConfig.getInstance().setSecurityCredentialsUrl(cachedSecurityCredentialsUrl);
        StsConfig.getInstance().setSecurityCredentials(cachedSecurityCredentials);
        clearForSts();
    }",2026-05-12,7.904175222450377,1
alibaba/nacos,java,b21d8a215b762444e7383ac9070fae4fe8a08312,client-basic/src/test/java/com/alibaba/nacos/client/auth/ram/injector/LockResourceInjectorTest.java,setUp,junit5_before_each,52,64,13,junit,0,per_test,1,1,0,4,0,0,0.0,1,https://github.com/alibaba/nacos/blob/b21d8a215b762444e7383ac9070fae4fe8a08312/client-basic/src/test/java/com/alibaba/nacos/client/auth/ram/injector/LockResourceInjectorTest.java#L52-L64,claude,agent,test,"@BeforeEach
    void setUp() {
        lockResourceInjector = new LockResourceInjector();
        ramContext = new RamContext();
        ramContext.setAccessKey(PropertyKeyConst.ACCESS_KEY);
        ramContext.setSecretKey(PropertyKeyConst.SECRET_KEY);
        resource = new RequestResource();
        cachedSecurityCredentialsUrl = StsConfig.getInstance().getSecurityCredentialsUrl();
        cachedSecurityCredentials = StsConfig.getInstance().getSecurityCredentials();
        StsConfig.getInstance().setSecurityCredentialsUrl("""");
        StsConfig.getInstance().setSecurityCredentials("""");
        stsCredential = new StsCredential();
    }",2026-05-12,7.904175222450377,1
alibaba/nacos,java,b21d8a215b762444e7383ac9070fae4fe8a08312,client-basic/src/test/java/com/alibaba/nacos/client/auth/ram/injector/LockResourceInjectorTest.java,tearDown,junit5_after_each,66,71,6,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/alibaba/nacos/blob/b21d8a215b762444e7383ac9070fae4fe8a08312/client-basic/src/test/java/com/alibaba/nacos/client/auth/ram/injector/LockResourceInjectorTest.java#L66-L71,claude,agent,test,"@AfterEach
    void tearDown() throws NoSuchFieldException, IllegalAccessException {
        StsConfig.getInstance().setSecurityCredentialsUrl(cachedSecurityCredentialsUrl);
        StsConfig.getInstance().setSecurityCredentials(cachedSecurityCredentials);
        clearForSts();
    }",2026-05-12,7.904175222450377,1
alibaba/nacos,java,1028381bf90beb1f978eafbabc469877b1039037,ai/src/test/java/com/alibaba/nacos/ai/controller/AiResourceImportAdminControllerTest.java,setUp,junit5_before_each,58,62,5,junit,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/alibaba/nacos/blob/1028381bf90beb1f978eafbabc469877b1039037/ai/src/test/java/com/alibaba/nacos/ai/controller/AiResourceImportAdminControllerTest.java#L58-L62,claude,agent,none,"@BeforeEach
    void setUp() {
        mockMvc = MockMvcBuilders.standaloneSetup(
            new AiResourceImportAdminController(importManager)).build();
    }",2026-05-20,7.926078028747433,1
alibaba/nacos,java,1028381bf90beb1f978eafbabc469877b1039037,console/src/test/java/com/alibaba/nacos/console/controller/v3/ai/ConsoleAiResourceImportControllerTest.java,setUp,junit5_before_each,57,61,5,junit,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/alibaba/nacos/blob/1028381bf90beb1f978eafbabc469877b1039037/console/src/test/java/com/alibaba/nacos/console/controller/v3/ai/ConsoleAiResourceImportControllerTest.java#L57-L61,claude,agent,none,"@BeforeEach
    void setUp() {
        mockMvc = MockMvcBuilders.standaloneSetup(
            new ConsoleAiResourceImportController(importProxy)).build();
    }",2026-05-20,7.926078028747433,1
alibaba/nacos,java,1028381bf90beb1f978eafbabc469877b1039037,console/src/test/java/com/alibaba/nacos/console/handler/impl/inner/ai/AiResourceImportInnerHandlerTest.java,setUp,junit5_before_each,49,52,4,junit,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/alibaba/nacos/blob/1028381bf90beb1f978eafbabc469877b1039037/console/src/test/java/com/alibaba/nacos/console/handler/impl/inner/ai/AiResourceImportInnerHandlerTest.java#L49-L52,claude,agent,none,"@BeforeEach
    void setUp() {
        handler = new AiResourceImportInnerHandler(importManager);
    }",2026-05-20,7.926078028747433,1
alibaba/nacos,java,1028381bf90beb1f978eafbabc469877b1039037,console/src/test/java/com/alibaba/nacos/console/proxy/ai/AiResourceImportProxyTest.java,setUp,junit5_before_each,49,52,4,junit,0,per_test,1,1,0,1,0,0,0.0,0,https://github.com/alibaba/nacos/blob/1028381bf90beb1f978eafbabc469877b1039037/console/src/test/java/com/alibaba/nacos/console/proxy/ai/AiResourceImportProxyTest.java#L49-L52,claude,agent,none,"@BeforeEach
    void setUp() {
        importProxy = new AiResourceImportProxy(importHandler);
    }",2026-05-20,7.926078028747433,1
alibaba/nacos,java,cbf7ad32bdc15027b87570c467f6ff3fe71bb127,plugin-default-impl/nacos-default-ai-importer-plugin/src/test/java/com/alibaba/nacos/plugin/ai/importer/defaultimpl/skill/SkillsShImportServiceTest.java,setUp,junit5_before_each,70,76,7,junit,0,per_test,1,1,0,1,2,0,0.0,0,https://github.com/alibaba/nacos/blob/cbf7ad32bdc15027b87570c467f6ff3fe71bb127/plugin-default-impl/nacos-default-ai-importer-plugin/src/test/java/com/alibaba/nacos/plugin/ai/importer/defaultimpl/skill/SkillsShImportServiceTest.java#L70-L76,claude,agent,none,"@BeforeEach
    void setUp() throws Exception {
        lenient().when(httpClient.send(any(HttpRequest.class),
            any(HttpResponse.BodyHandler.class)))
            .thenAnswer(invocation -> responseFor(invocation.getArgument(0)));
        importService = new SkillsShImportService(httpClient);
    }",2026-05-22,7.931553730321697,1
alibaba/nacos,java,e3e28cd8e71f47b927c1a71aa4754d93853cbf3f,test/java-sdk-test/src/test/java/com/alibaba/nacos/test/sdk/JavaSdkBaseITCase.java,tearDownJavaSdkBase,junit5_after_each,60,67,8,junit,0,per_test,2,2,0,0,0,0,0.0,0,https://github.com/alibaba/nacos/blob/e3e28cd8e71f47b927c1a71aa4754d93853cbf3f/test/java-sdk-test/src/test/java/com/alibaba/nacos/test/sdk/JavaSdkBaseITCase.java#L60-L67,claude,agent,none,"@AfterEach
    public void tearDownJavaSdkBase() throws Exception {
        Exception failure = runActions(cleanupActions, null);
        failure = runActions(shutdownActions, failure);
        if (null != failure) {
            throw failure;
        }
    }",2026-06-03,7.964407939767283,1
alibaba/nacos,java,fc272034218e61f799aded53925bcfa90b3fc4d4,test/maintainer-sdk-test/src/test/java/com/alibaba/nacos/test/maintainer/MaintainerSdkBaseITCase.java,tearDownMaintainerSdkBase,junit5_after_each,46,53,8,junit,0,per_test,2,2,0,0,0,0,0.0,0,https://github.com/alibaba/nacos/blob/fc272034218e61f799aded53925bcfa90b3fc4d4/test/maintainer-sdk-test/src/test/java/com/alibaba/nacos/test/maintainer/MaintainerSdkBaseITCase.java#L46-L53,claude,agent,none,"@AfterEach
    public void tearDownMaintainerSdkBase() throws Exception {
        Exception failure = runActions(cleanupActions, null);
        failure = runActions(shutdownActions, failure);
        if (null != failure) {
            throw failure;
        }
    }",2026-06-05,7.969883641341547,1
alibaba/nacos,java,fd5114fdaebf5df791ffc526057c3b745d18d97f,naming/src/test/java/com/alibaba/nacos/naming/healthcheck/v2/processor/TcpHealthCheckProcessorTest.java,setUp,junit5_before_each,78,90,13,junit,0,per_test,1,1,0,2,1,0,0.0,1,https://github.com/alibaba/nacos/blob/fd5114fdaebf5df791ffc526057c3b745d18d97f/naming/src/test/java/com/alibaba/nacos/naming/healthcheck/v2/processor/TcpHealthCheckProcessorTest.java#L78-L90,claude,agent,none,"@BeforeEach
    void setUp() throws Exception {
        EnvUtil.setEnvironment(new MockEnvironment());
        when(switchDomain.getTcpHealthParams()).thenReturn(healthParams);
        when(healthParams.getMax()).thenReturn(5000);
        when(task.getStartTime()).thenReturn(System.currentTimeMillis());
        when(service.getNameSpaceGroupedServiceName()).thenReturn(""group@@service"");
        when(instance.getCluster()).thenReturn(""cluster"");
        when(instance.getIp()).thenReturn(""127.0.0.1"");
        when(instance.getPort()).thenReturn(8848);
        processor = new TcpHealthCheckProcessor(healthCheckCommon, switchDomain);
        selector = Selector.open();
    }",2026-06-05,7.969883641341547,1
alibaba/nacos,java,fd5114fdaebf5df791ffc526057c3b745d18d97f,naming/src/test/java/com/alibaba/nacos/naming/healthcheck/v2/processor/TcpHealthCheckProcessorTest.java,tearDown,junit5_after_each,92,97,6,junit,0,per_test,3,2,0,0,0,0,0.0,0,https://github.com/alibaba/nacos/blob/fd5114fdaebf5df791ffc526057c3b745d18d97f/naming/src/test/java/com/alibaba/nacos/naming/healthcheck/v2/processor/TcpHealthCheckProcessorTest.java#L92-L97,claude,agent,none,"@AfterEach
    void tearDown() throws Exception {
        if (selector != null && selector.isOpen()) {
            selector.close();
        }
    }",2026-06-05,7.969883641341547,1
alibaba/nacos,java,99acf6ba9f80c230b8844ad193b2c8d2daa4b04d,api/src/test/java/com/alibaba/nacos/api/utils/json/JsonAdapterSelectorTest.java,tearDown,junit5_after_each,34,37,4,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/alibaba/nacos/blob/99acf6ba9f80c230b8844ad193b2c8d2daa4b04d/api/src/test/java/com/alibaba/nacos/api/utils/json/JsonAdapterSelectorTest.java#L34-L37,claude,agent,none,"@AfterEach
    void tearDown() {
        System.clearProperty(JsonUtils.ADAPTER_PROPERTY_NAME);
    }",2026-06-16,8.0,1
alibaba/nacos,java,99acf6ba9f80c230b8844ad193b2c8d2daa4b04d,api/src/test/java/com/alibaba/nacos/api/utils/json/JsonUtilsTest.java,tearDown,junit5_after_each,34,37,4,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/alibaba/nacos/blob/99acf6ba9f80c230b8844ad193b2c8d2daa4b04d/api/src/test/java/com/alibaba/nacos/api/utils/json/JsonUtilsTest.java#L34-L37,claude,agent,none,"@AfterEach
    void tearDown() {
        JsonUtils.resetForTest();
    }",2026-06-16,8.0,1
alibaba/nacos,java,2a95081f5998d934289a652a5fc1252c7cfce0a7,common/src/test/java/com/alibaba/nacos/common/json/Jackson3JsonAdapterTest.java,tearDown,junit5_after_each,53,56,4,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/alibaba/nacos/blob/2a95081f5998d934289a652a5fc1252c7cfce0a7/common/src/test/java/com/alibaba/nacos/common/json/Jackson3JsonAdapterTest.java#L53-L56,claude,agent,none,"@AfterEach
    void tearDown() {
        System.clearProperty(JsonUtils.ADAPTER_PROPERTY_NAME);
    }",2026-06-16,8.0,1
alibaba/nacos,java,38fa7395980e19121146d09f8f8a4e38a5de30c4,common/src/test/java/com/alibaba/nacos/common/json/JacksonAdapterCompatibilityTest.java,tearDown,junit5_after_each,35,39,5,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/alibaba/nacos/blob/38fa7395980e19121146d09f8f8a4e38a5de30c4/common/src/test/java/com/alibaba/nacos/common/json/JacksonAdapterCompatibilityTest.java#L35-L39,claude,agent,none,"@AfterEach
    void tearDown() throws Exception {
        System.clearProperty(JsonUtils.ADAPTER_PROPERTY_NAME);
        resetJsonUtils();
    }",2026-06-25,8.02464065708419,1
alibaba/nacos,java,5f56cbbc7e3d2764025e18df58081b35cdfb5873,common/src/test/java/com/alibaba/nacos/common/json/JsonAdapterLogUtilsTest.java,setUp,junit5_before_each,35,40,6,junit,0,per_test,1,1,0,0,0,0,0.0,1,https://github.com/alibaba/nacos/blob/5f56cbbc7e3d2764025e18df58081b35cdfb5873/common/src/test/java/com/alibaba/nacos/common/json/JsonAdapterLogUtilsTest.java#L35-L40,claude,agent,none,"@BeforeEach
    void setUp() throws Exception {
        System.clearProperty(JsonUtils.ADAPTER_PROPERTY_NAME);
        resetJsonUtils();
        resetLoggedFlag();
    }",2026-06-26,8.02737850787132,1
alibaba/nacos,java,5f56cbbc7e3d2764025e18df58081b35cdfb5873,common/src/test/java/com/alibaba/nacos/common/json/JsonAdapterLogUtilsTest.java,tearDown,junit5_after_each,42,47,6,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/alibaba/nacos/blob/5f56cbbc7e3d2764025e18df58081b35cdfb5873/common/src/test/java/com/alibaba/nacos/common/json/JsonAdapterLogUtilsTest.java#L42-L47,claude,agent,none,"@AfterEach
    void tearDown() throws Exception {
        System.clearProperty(JsonUtils.ADAPTER_PROPERTY_NAME);
        resetJsonUtils();
        resetLoggedFlag();
    }",2026-06-26,8.02737850787132,1
